year,month,county,inactive
2022,12,HARFORD,11107
2022,12,HOWARD,11811
2022,12,KENT,641
2022,12,MONTGOMERY,53081
2022,12,PR. GEORGE'S,34787
2022,12,QUEEN ANNE'S,1617
2022,12,ST. MARY'S,6683
2022,12,SOMERSET,447
2022,12,TALBOT,1163
2022,12,WASHINGTON,8505
2022,12,WICOMICO,3411
2022,12,WORCESTER,3461
2011,11,ALLEGANY,2739
2011,11,ANNE ARUNDEL,25756
2011,11,BALTIMORE CITY,16037
2011,11,BALTIMORE CO.,50796
2011,11,CALVERT,4056
2011,11,CAROLINE,1217
2011,11,CARROLL,5013
2011,11,CECIL,8043
2011,11,CHARLES,8928
2011,11,DORCHESTER,1194
2011,11,FREDERICK,8334
2011,11,GARRETT,1128
2011,11,HARFORD,8298
2011,11,HOWARD,19090
2011,11,KENT,1072
2011,11,MONTGOMERY,36211
2011,11,PR. GEORGE'S,8287
2011,11,QUEEN ANNE'S,1292
2011,11,ST. MARY'S,5872
2011,11,SOMERSET,759
2011,11,TALBOT,2923
2011,11,WASHINGTON,7822
2011,11,WICOMICO,4641
2011,11,WORCESTER,2445
2021,11,ALLEGANY,2624
2021,11,ANNE ARUNDEL,27393
2021,11,BALTIMORE CITY,23603
2021,11,BALTIMORE CO.,35656
2021,11,CALVERT,5279
2021,11,CAROLINE,1105
2021,11,CARROLL,6482
2021,11,CECIL,4919
2021,11,CHARLES,8581
2021,11,DORCHESTER,930
2021,11,FREDERICK,11824
2021,11,GARRETT,1069
2021,11,HARFORD,11768
2021,11,HOWARD,12813
2021,11,KENT,780
2021,11,MONTGOMERY,67626
2021,11,PR. GEORGE'S,33823
2021,11,QUEEN ANNE'S,1715
2021,11,ST. MARY'S,6600
2021,11,SOMERSET,484
2021,11,TALBOT,1234
2021,11,WASHINGTON,9551
2021,11,WICOMICO,4017
2021,11,WORCESTER,2709
2022,07,ALLEGANY,2916
2022,07,ANNE ARUNDEL,30953
2022,07,BALTIMORE CITY,25291
2022,07,BALTIMORE CO.,37365
2022,07,CALVERT,5631
2022,07,CAROLINE,1203
2022,07,CARROLL,6969
2022,07,CECIL,5495
2022,07,CHARLES,9609
2022,07,DORCHESTER,1049
2022,07,FREDERICK,13245
2022,07,GARRETT,1179
2022,07,HARFORD,13115
2022,07,HOWARD,14186
2022,07,KENT,850
2022,07,MONTGOMERY,72756
2022,07,PR. GEORGE'S,38012
2022,07,QUEEN ANNE'S,1942
2022,07,ST. MARY'S,7212
2022,07,SOMERSET,534
2022,07,TALBOT,1359
2022,07,WASHINGTON,10712
2022,07,WICOMICO,4361
2022,07,WORCESTER,2997
2009,08,ALLEGANY,2904
2009,08,ANNE ARUNDEL,24433
2009,08,BALTIMORE CITY,21329
2009,08,BALTIMORE CO.,34338
2009,08,CALVERT,5432
2009,08,CAROLINE,937
2009,08,CARROLL,6117
2009,08,CECIL,6091
2009,08,CHARLES,6936
2009,08,DORCHESTER,1194
2009,08,FREDERICK,13484
2009,08,GARRETT,1420
2009,08,HARFORD,7352
2009,08,HOWARD,13929
2009,08,KENT,771
2009,08,MONTGOMERY,46773
2009,08,PR. GEORGE'S,10327
2009,08,QUEEN ANNE'S,2350
2009,08,ST. MARY'S,4576
2009,08,SOMERSET,897
2009,08,TALBOT,2687
2009,08,WASHINGTON,6926
2009,08,WICOMICO,4323
2009,08,WORCESTER,3000
2013,09,ALLEGANY,2976
2013,09,ANNE ARUNDEL,22853
2013,09,BALTIMORE CITY,37972
2013,09,BALTIMORE CO.,32295
2013,09,CALVERT,3773
2013,09,CAROLINE,1286
2013,09,CARROLL,4096
2013,09,CECIL,5717
2013,09,CHARLES,7136
2013,09,DORCHESTER,1371
2013,09,FREDERICK,9101
2013,09,GARRETT,1056
2013,09,HARFORD,7696
2013,09,HOWARD,10358
2013,09,KENT,671
2013,09,MONTGOMERY,36060
2013,09,PR. GEORGE'S,19608
2013,09,QUEEN ANNE'S,854
2013,09,ST. MARY'S,3514
2013,09,SOMERSET,1182
2013,09,TALBOT,1488
2013,09,WASHINGTON,6624
2013,09,WICOMICO,3495
2013,09,WORCESTER,2760
2015,12,ALLEGANY,2378
2015,12,ANNE ARUNDEL,25429
2015,12,BALTIMORE CITY,43390
2015,12,BALTIMORE CO.,27756
2015,12,CALVERT,4410
2015,12,CAROLINE,1130
2015,12,CARROLL,4135
2015,12,CECIL,6433
2015,12,CHARLES,7401
2015,12,DORCHESTER,1299
2015,12,FREDERICK,11044
2015,12,GARRETT,887
2015,12,HARFORD,8334
2015,12,HOWARD,10787
2015,12,KENT,636
2015,12,MONTGOMERY,54001
2015,12,PR. GEORGE'S,60780
2015,12,QUEEN ANNE'S,2132
2015,12,ST. MARY'S,5343
2015,12,SOMERSET,1262
2015,12,TALBOT,1259
2015,12,WASHINGTON,6334
2015,12,WICOMICO,5169
2015,12,WORCESTER,3181
2016,01,ALLEGANY,2392
2016,01,ANNE ARUNDEL,25301
2016,01,BALTIMORE CITY,44067
2016,01,BALTIMORE CO.,27221
2016,01,CALVERT,4377
2016,01,CAROLINE,1123
2016,01,CARROLL,4103
2016,01,CECIL,6370
2016,01,CHARLES,7354
2016,01,DORCHESTER,1278
2016,01,FREDERICK,10792
2016,01,GARRETT,876
2016,01,HARFORD,8484
2016,01,HOWARD,10753
2016,01,KENT,630
2016,01,MONTGOMERY,54202
2016,01,PR. GEORGE'S,61204
2016,01,QUEEN ANNE'S,2115
2016,01,ST. MARY'S,5265
2016,01,SOMERSET,1240
2016,01,TALBOT,1337
2016,01,WASHINGTON,6376
2016,01,WICOMICO,5220
2016,01,WORCESTER,3169
2022,01,ALLEGANY,2600
2022,01,ANNE ARUNDEL,27641
2022,01,BALTIMORE CITY,23326
2022,01,BALTIMORE CO.,35290
2022,01,CALVERT,5209
2022,01,CAROLINE,1093
2022,01,CARROLL,6396
2022,01,CECIL,4867
2022,01,CHARLES,8474
2022,01,DORCHESTER,919
2022,01,FREDERICK,11703
2022,01,GARRETT,1052
2022,01,HARFORD,11727
2022,01,HOWARD,12635
2022,01,KENT,785
2022,01,MONTGOMERY,66108
2022,01,PR. GEORGE'S,33096
2022,01,QUEEN ANNE'S,1688
2022,01,ST. MARY'S,6553
2022,01,SOMERSET,494
2022,01,TALBOT,1219
2022,01,WASHINGTON,9484
2022,01,WICOMICO,3966
2022,01,WORCESTER,2666
2023,10,ALLEGANY,2700
2023,10,ANNE ARUNDEL,30763
2023,10,BALTIMORE CITY,24709
2023,10,BALTIMORE CO.,32198
2023,10,CALVERT,5377
2023,10,CAROLINE,1342
2023,10,CARROLL,6633
2023,10,CECIL,5217
2023,10,CHARLES,9702
2023,10,DORCHESTER,1010
2023,10,FREDERICK,14307
2023,10,GARRETT,1060
2023,10,HARFORD,12395
2023,10,HOWARD,14412
2023,10,KENT,798
2023,10,MONTGOMERY,64389
2023,10,PR. GEORGE'S,41509
2023,10,QUEEN ANNE'S,2038
2023,10,ST. MARY'S,7427
2023,10,SOMERSET,511
2023,10,TALBOT,1475
2023,10,WASHINGTON,10548
2023,10,WICOMICO,4341
2023,10,WORCESTER,2858
2016,05,ALLEGANY,2180
2016,05,ANNE ARUNDEL,23664
2016,05,BALTIMORE CITY,40961
2016,05,BALTIMORE CO.,26553
2016,05,CALVERT,4026
2016,05,CAROLINE,1042
2016,05,CARROLL,4348
2016,05,CECIL,6002
2016,05,CHARLES,6820
2016,05,DORCHESTER,1196
2016,05,FREDERICK,10063
2016,05,GARRETT,823
2016,05,HARFORD,7997
2016,05,HOWARD,9932
2016,05,KENT,590
2016,05,MONTGOMERY,52046
2016,05,PR. GEORGE'S,60555
2016,05,QUEEN ANNE'S,1968
2016,05,ST. MARY'S,4887
2016,05,SOMERSET,1667
2016,05,TALBOT,1236
2016,05,WASHINGTON,6022
2016,05,WICOMICO,4763
2016,05,WORCESTER,2870
2014,01,ALLEGANY,2989
2014,01,ANNE ARUNDEL,24118
2014,01,BALTIMORE CITY,38516
2014,01,BALTIMORE CO.,37347
2014,01,CALVERT,3968
2014,01,CAROLINE,1478
2014,01,CARROLL,4220
2014,01,CECIL,5980
2014,01,CHARLES,7362
2014,01,DORCHESTER,1373
2014,01,FREDERICK,11627
2014,01,GARRETT,1038
2014,01,HARFORD,7905
2014,01,HOWARD,11220
2014,01,KENT,799
2014,01,MONTGOMERY,42752
2014,01,PR. GEORGE'S,28455
2014,01,QUEEN ANNE'S,1725
2014,01,ST. MARY'S,4788
2014,01,SOMERSET,1248
2014,01,TALBOT,1604
2014,01,WASHINGTON,6570
2014,01,WICOMICO,3897
2014,01,WORCESTER,2773
2021,10,ALLEGANY,2489
2021,10,ANNE ARUNDEL,25961
2021,10,BALTIMORE CITY,22278
2021,10,BALTIMORE CO.,33830
2021,10,CALVERT,5092
2021,10,CAROLINE,1048
2021,10,CARROLL,6164
2021,10,CECIL,4656
2021,10,CHARLES,8124
2021,10,DORCHESTER,866
2021,10,FREDERICK,11209
2021,10,GARRETT,1014
2021,10,HARFORD,11120
2021,10,HOWARD,12045
2021,10,KENT,740
2021,10,MONTGOMERY,64888
2021,10,PR. GEORGE'S,31913
2021,10,QUEEN ANNE'S,1593
2021,10,ST. MARY'S,6300
2021,10,SOMERSET,490
2021,10,TALBOT,1167
2021,10,WASHINGTON,9145
2021,10,WICOMICO,3784
2021,10,WORCESTER,2580
2010,07,ALLEGANY,2984
2010,07,ANNE ARUNDEL,27560
2010,07,BALTIMORE CITY,21516
2010,07,BALTIMORE CO.,35932
2010,07,CALVERT,3809
2010,07,CAROLINE,1129
2010,07,CARROLL,6678
2010,07,CECIL,5966
2010,07,CHARLES,7196
2010,07,DORCHESTER,1146
2010,07,FREDERICK,11357
2010,07,GARRETT,1387
2010,07,HARFORD,8497
2010,07,HOWARD,15850
2010,07,KENT,751
2010,07,MONTGOMERY,52985
2010,07,PR. GEORGE'S,6609
2010,07,QUEEN ANNE'S,2437
2010,07,ST. MARY'S,5138
2010,07,SOMERSET,662
2010,07,TALBOT,3306
2010,07,WASHINGTON,8625
2010,07,WICOMICO,4321
2010,07,WORCESTER,2947
2016,08,ALLEGANY,2840
2016,08,ANNE ARUNDEL,25940
2016,08,BALTIMORE CITY,41955
2016,08,BALTIMORE CO.,30786
2016,08,CALVERT,4780
2016,08,CAROLINE,1300
2016,08,CARROLL,5776
2016,08,CECIL,6669
2016,08,CHARLES,7366
2016,08,DORCHESTER,1388
2016,08,FREDERICK,10784
2016,08,GARRETT,1122
2016,08,HARFORD,9680
2016,08,HOWARD,12335
2016,08,KENT,904
2016,08,MONTGOMERY,61524
2016,08,PR. GEORGE'S,61624
2016,08,QUEEN ANNE'S,2115
2016,08,ST. MARY'S,5670
2016,08,SOMERSET,1649
2016,08,TALBOT,1530
2016,08,WASHINGTON,7717
2016,08,WICOMICO,5193
2016,08,WORCESTER,3070
2024,09,ALLEGANY,3840
2024,09,ANNE ARUNDEL,39679
2024,09,BALTIMORE CITY,27158
2024,09,BALTIMORE CO.,35333
2024,09,CALVERT,6112
2024,09,CAROLINE,1595
2024,09,CARROLL,7925
2024,09,CECIL,5558
2024,09,CHARLES,10806
2024,09,DORCHESTER,1106
2024,09,FREDERICK,16046
2024,09,GARRETT,1485
2024,09,HARFORD,14304
2024,09,HOWARD,15679
2024,09,KENT,875
2024,09,MONTGOMERY,75072
2024,09,PR. GEORGE'S,43727
2024,09,QUEEN ANNE'S,2029
2024,09,ST. MARY'S,8629
2024,09,SOMERSET,608
2024,09,TALBOT,2082
2024,09,WASHINGTON,12587
2024,09,WICOMICO,5432
2024,09,WORCESTER,3308
2013,06,ALLEGANY,2883
2013,06,ANNE ARUNDEL,21298
2013,06,BALTIMORE CITY,35718
2013,06,BALTIMORE CO.,24931
2013,06,CALVERT,3670
2013,06,CAROLINE,1292
2013,06,CARROLL,4089
2013,06,CECIL,5203
2013,06,CHARLES,6749
2013,06,DORCHESTER,1220
2013,06,FREDERICK,7577
2013,06,GARRETT,987
2013,06,HARFORD,7685
2013,06,HOWARD,10415
2013,06,KENT,681
2013,06,MONTGOMERY,33461
2013,06,PR. GEORGE'S,9402
2013,06,QUEEN ANNE'S,797
2013,06,ST. MARY'S,2657
2013,06,SOMERSET,1118
2013,06,TALBOT,1457
2013,06,WASHINGTON,6240
2013,06,WICOMICO,3296
2013,06,WORCESTER,2522
2023,09,ALLEGANY,2715
2023,09,ANNE ARUNDEL,30964
2023,09,BALTIMORE CITY,24981
2023,09,BALTIMORE CO.,32501
2023,09,CALVERT,5396
2023,09,CAROLINE,1372
2023,09,CARROLL,6688
2023,09,CECIL,5270
2023,09,CHARLES,9727
2023,09,DORCHESTER,1037
2023,09,FREDERICK,14403
2023,09,GARRETT,1065
2023,09,HARFORD,12368
2023,09,HOWARD,14586
2023,09,KENT,800
2023,09,MONTGOMERY,65141
2023,09,PR. GEORGE'S,41944
2023,09,QUEEN ANNE'S,2045
2023,09,ST. MARY'S,7503
2023,09,SOMERSET,503
2023,09,TALBOT,1498
2023,09,WASHINGTON,10632
2023,09,WICOMICO,4362
2023,09,WORCESTER,2885
2018,10,ALLEGANY,3006
2018,10,ANNE ARUNDEL,21740
2018,10,BALTIMORE CITY,25548
2018,10,BALTIMORE CO.,26834
2018,10,CALVERT,3948
2018,10,CAROLINE,1020
2018,10,CARROLL,7144
2018,10,CECIL,7303
2018,10,CHARLES,7245
2018,10,DORCHESTER,1304
2018,10,FREDERICK,10615
2018,10,GARRETT,1325
2018,10,HARFORD,9191
2018,10,HOWARD,13280
2018,10,KENT,842
2018,10,MONTGOMERY,76960
2018,10,PR. GEORGE'S,41492
2018,10,QUEEN ANNE'S,2022
2018,10,ST. MARY'S,5971
2018,10,SOMERSET,877
2018,10,TALBOT,1415
2018,10,WASHINGTON,9236
2018,10,WICOMICO,3965
2018,10,WORCESTER,2343
2012,06,ALLEGANY,2592
2012,06,ANNE ARUNDEL,24971
2012,06,BALTIMORE CITY,19343
2012,06,BALTIMORE CO.,49830
2012,06,CALVERT,4368
2012,06,CAROLINE,1344
2012,06,CARROLL,6495
2012,06,CECIL,7778
2012,06,CHARLES,8939
2012,06,DORCHESTER,1394
2012,06,FREDERICK,9159
2012,06,GARRETT,1226
2012,06,HARFORD,8615
2012,06,HOWARD,19926
2012,06,KENT,1031
2012,06,MONTGOMERY,38008
2012,06,PR. GEORGE'S,9899
2012,06,QUEEN ANNE'S,1393
2012,06,ST. MARY'S,5619
2012,06,SOMERSET,999
2012,06,TALBOT,3102
2012,06,WASHINGTON,8229
2012,06,WICOMICO,4582
2012,06,WORCESTER,2721
2015,10,ALLEGANY,2380
2015,10,ANNE ARUNDEL,25888
2015,10,BALTIMORE CITY,43792
2015,10,BALTIMORE CO.,29421
2015,10,CALVERT,4488
2015,10,CAROLINE,1147
2015,10,CARROLL,4192
2015,10,CECIL,6495
2015,10,CHARLES,7406
2015,10,DORCHESTER,1306
2015,10,FREDERICK,11092
2015,10,GARRETT,898
2015,10,HARFORD,8390
2015,10,HOWARD,10987
2015,10,KENT,641
2015,10,MONTGOMERY,54374
2015,10,PR. GEORGE'S,61676
2015,10,QUEEN ANNE'S,2162
2015,10,ST. MARY'S,5364
2015,10,SOMERSET,1260
2015,10,TALBOT,1276
2015,10,WASHINGTON,6361
2015,10,WICOMICO,5194
2015,10,WORCESTER,3162
2010,12,ALLEGANY,2847
2010,12,ANNE ARUNDEL,25936
2010,12,BALTIMORE CITY,20537
2010,12,BALTIMORE CO.,32897
2010,12,CALVERT,3550
2010,12,CAROLINE,1171
2010,12,CARROLL,6418
2010,12,CECIL,5916
2010,12,CHARLES,6871
2010,12,DORCHESTER,1108
2010,12,FREDERICK,11197
2010,12,GARRETT,1417
2010,12,HARFORD,8269
2010,12,HOWARD,14808
2010,12,KENT,1173
2010,12,MONTGOMERY,51398
2010,12,PR. GEORGE'S,6294
2010,12,QUEEN ANNE'S,2091
2010,12,ST. MARY'S,4874
2010,12,SOMERSET,885
2010,12,TALBOT,3072
2010,12,WASHINGTON,8230
2010,12,WICOMICO,4016
2010,12,WORCESTER,2765
2016,04,ALLEGANY,2220
2016,04,ANNE ARUNDEL,24119
2016,04,BALTIMORE CITY,41887
2016,04,BALTIMORE CO.,26191
2016,04,CALVERT,4162
2016,04,CAROLINE,1060
2016,04,CARROLL,3944
2016,04,CECIL,6095
2016,04,CHARLES,6980
2016,04,DORCHESTER,1194
2016,04,FREDERICK,10225
2016,04,GARRETT,838
2016,04,HARFORD,8040
2016,04,HOWARD,10131
2016,04,KENT,600
2016,04,MONTGOMERY,52623
2016,04,PR. GEORGE'S,59050
2016,04,QUEEN ANNE'S,2028
2016,04,ST. MARY'S,5015
2016,04,SOMERSET,1158
2016,04,TALBOT,1254
2016,04,WASHINGTON,6066
2016,04,WICOMICO,4846
2016,04,WORCESTER,2936
2015,11,ALLEGANY,2390
2015,11,ANNE ARUNDEL,25645
2015,11,BALTIMORE CITY,43300
2015,11,BALTIMORE CO.,28001
2015,11,CALVERT,4431
2015,11,CAROLINE,1130
2015,11,CARROLL,4145
2015,11,CECIL,6475
2015,11,CHARLES,7338
2015,11,DORCHESTER,1291
2015,11,FREDERICK,10944
2015,11,GARRETT,888
2015,11,HARFORD,8366
2015,11,HOWARD,10876
2015,11,KENT,629
2015,11,MONTGOMERY,54113
2015,11,PR. GEORGE'S,61219
2015,11,QUEEN ANNE'S,2145
2015,11,ST. MARY'S,5321
2015,11,SOMERSET,1249
2015,11,TALBOT,1269
2015,11,WASHINGTON,6271
2015,11,WICOMICO,5172
2015,11,WORCESTER,3205
2010,04,ALLEGANY,3018
2010,04,ANNE ARUNDEL,26887
2010,04,BALTIMORE CITY,21473
2010,04,BALTIMORE CO.,36650
2010,04,CALVERT,3826
2010,04,CAROLINE,1128
2010,04,CARROLL,6657
2010,04,CECIL,6006
2010,04,CHARLES,7291
2010,04,DORCHESTER,1169
2010,04,FREDERICK,11388
2010,04,GARRETT,1398
2010,04,HARFORD,131
2010,04,HOWARD,15853
2010,04,KENT,750
2010,04,MONTGOMERY,51718
2010,04,PR. GEORGE'S,6194
2010,04,QUEEN ANNE'S,2362
2010,04,ST. MARY'S,5092
2010,04,SOMERSET,676
2010,04,TALBOT,3321
2010,04,WASHINGTON,8082
2010,04,WICOMICO,4364
2010,04,WORCESTER,2958
